countrycode,country,date,retail,grocery,parks,transit,workplaces,residential,stringencyindex,c1_school_closing,c2_workplace_closing,c3_cancel_public_events,c4_restrictions_on_gatherings,c5_close_public_transport,c6_stay_at_home_requirements,c7_restrictions_on_internal_movement,c8_international_travel_controls,e1_income_support,confirmedcases,confirmeddeaths
SE,Sweden,2020-08-09,-4.0,1.0,304.0,-7.0,3.0,-6.0,59.26,2.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5763.0
SE,Sweden,2020-08-10,5.0,6.0,242.0,-25.0,-40.0,5.0,59.26,2.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5763.0
SE,Sweden,2020-08-11,2.0,2.0,279.0,-24.0,-39.0,5.0,59.26,2.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5770.0
SE,Sweden,2020-08-12,2.0,2.0,266.0,-24.0,-38.0,5.0,59.26,2.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5774.0
SE,Sweden,2020-08-13,0.0,4.0,249.0,-24.0,-38.0,5.0,59.26,2.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5776.0
SE,Sweden,2020-08-14,-7.0,-4.0,273.0,-24.0,-39.0,3.0,59.26,2.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5783.0
SE,Sweden,2020-08-15,-14.0,-4.0,342.0,1.0,1.0,-5.0,59.26,2.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5783.0
SE,Sweden,2020-08-16,-7.0,0.0,292.0,-8.0,4.0,-5.0,59.26,2.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5783.0
SE,Sweden,2020-08-17,-1.0,2.0,212.0,-24.0,-34.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5783.0
SE,Sweden,2020-08-18,-2.0,1.0,229.0,-21.0,-31.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5790.0
SE,Sweden,2020-08-19,-3.0,1.0,174.0,-22.0,-30.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5802.0
SE,Sweden,2020-08-20,-2.0,3.0,140.0,-23.0,-30.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5805.0
SE,Sweden,2020-08-21,-7.0,-3.0,133.0,-22.0,-30.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5810.0
SE,Sweden,2020-08-22,-8.0,-3.0,152.0,-11.0,2.0,0.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5810.0
SE,Sweden,2020-08-23,-5.0,-3.0,110.0,-19.0,3.0,-1.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5810.0
SE,Sweden,2020-08-24,-3.0,-3.0,106.0,-24.0,-28.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5810.0
SE,Sweden,2020-08-25,4.0,4.0,139.0,-20.0,-28.0,3.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5814.0
SE,Sweden,2020-08-26,0.0,1.0,98.0,-23.0,-27.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5817.0
SE,Sweden,2020-08-27,2.0,4.0,106.0,-22.0,-27.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5820.0
SE,Sweden,2020-08-28,-2.0,-3.0,107.0,-21.0,-28.0,3.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5821.0
SE,Sweden,2020-08-29,-5.0,-3.0,87.0,-15.0,0.0,0.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5821.0
SE,Sweden,2020-08-30,0.0,-2.0,110.0,-17.0,4.0,-1.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5821.0
SE,Sweden,2020-08-31,-2.0,-2.0,92.0,-24.0,-28.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5821.0
SE,Sweden,2020-09-01,-3.0,-2.0,138.0,-20.0,-28.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5813.0
SE,Sweden,2020-09-02,-5.0,-2.0,103.0,-24.0,-27.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5820.0
SE,Sweden,2020-09-03,-6.0,0.0,85.0,-25.0,-28.0,5.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5832.0
SE,Sweden,2020-09-04,-6.0,-3.0,93.0,-23.0,-29.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5835.0
SE,Sweden,2020-09-05,-5.0,-3.0,113.0,-12.0,0.0,0.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5835.0
SE,Sweden,2020-09-06,-6.0,-4.0,99.0,-20.0,1.0,0.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5835.0
SE,Sweden,2020-09-07,-5.0,-2.0,99.0,-24.0,-28.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5835.0
SE,Sweden,2020-09-08,-8.0,-3.0,86.0,-25.0,-29.0,5.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5838.0
SE,Sweden,2020-09-09,-10.0,-4.0,59.0,-28.0,-27.0,5.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5842.0
SE,Sweden,2020-09-10,-5.0,-1.0,98.0,-23.0,-27.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5843.0
SE,Sweden,2020-09-11,-7.0,-4.0,101.0,-22.0,-27.0,3.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5846.0
SE,Sweden,2020-09-12,-10.0,-5.0,75.0,-17.0,-3.0,0.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5846.0
SE,Sweden,2020-09-13,-8.0,-5.0,84.0,-21.0,0.0,-1.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5846.0
SE,Sweden,2020-09-14,-7.0,-3.0,97.0,-23.0,-22.0,3.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5846.0
SE,Sweden,2020-09-15,-7.0,-4.0,133.0,-20.0,-22.0,3.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5846.0
SE,Sweden,2020-09-16,-9.0,-5.0,87.0,-24.0,-22.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5860.0
SE,Sweden,2020-09-17,-7.0,-3.0,90.0,-24.0,-23.0,3.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5864.0
SE,Sweden,2020-09-18,-4.0,-2.0,110.0,-20.0,-23.0,2.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5865.0
SE,Sweden,2020-09-19,-4.0,-3.0,152.0,-7.0,2.0,-2.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5865.0
SE,Sweden,2020-09-20,-7.0,-4.0,101.0,-19.0,2.0,-1.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5865.0
SE,Sweden,2020-09-21,-7.0,-4.0,72.0,-24.0,-23.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5865.0
SE,Sweden,2020-09-22,-7.0,-3.0,99.0,-23.0,-21.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5865.0
SE,Sweden,2020-09-23,-8.0,-4.0,98.0,-25.0,-20.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5876.0
SE,Sweden,2020-09-24,-8.0,-2.0,64.0,-26.0,-20.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5878.0
SE,Sweden,2020-09-25,0.0,0.0,61.0,-24.0,-22.0,3.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5880.0
SE,Sweden,2020-09-26,0.0,0.0,63.0,-16.0,2.0,0.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5880.0
SE,Sweden,2020-09-27,0.0,-1.0,93.0,-20.0,4.0,0.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5880.0
SE,Sweden,2020-09-28,-6.0,-3.0,48.0,-26.0,-19.0,5.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5880.0
SE,Sweden,2020-09-29,-6.0,-2.0,66.0,-25.0,-19.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5880.0
SE,Sweden,2020-09-30,-5.0,-1.0,73.0,-25.0,-19.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5893.0
SE,Sweden,2020-10-01,-6.0,1.0,45.0,-27.0,-18.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5893.0
SE,Sweden,2020-10-02,-5.0,-2.0,62.0,-24.0,-20.0,3.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5895.0
SE,Sweden,2020-10-03,-5.0,-2.0,70.0,-16.0,0.0,0.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5895.0
SE,Sweden,2020-10-04,-11.0,-4.0,18.0,-29.0,-3.0,2.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5895.0
SE,Sweden,2020-10-05,-8.0,-3.0,66.0,-25.0,-19.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5895.0
SE,Sweden,2020-10-06,-12.0,-5.0,25.0,-28.0,-20.0,5.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5895.0
SE,Sweden,2020-10-07,-9.0,-3.0,43.0,-27.0,-18.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5892.0
SE,Sweden,2020-10-08,-10.0,-1.0,36.0,-28.0,-18.0,5.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5892.0
SE,Sweden,2020-10-09,-8.0,-3.0,49.0,-26.0,-19.0,4.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5894.0
SE,Sweden,2020-10-10,-9.0,-4.0,43.0,-20.0,-1.0,2.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5894.0
SE,Sweden,2020-10-11,-10.0,-5.0,63.0,-24.0,0.0,1.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5894.0
SE,Sweden,2020-10-12,-12.0,-5.0,50.0,-27.0,-20.0,5.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5894.0
SE,Sweden,2020-10-13,-11.0,-4.0,65.0,-26.0,-19.0,5.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5894.0
SE,Sweden,2020-10-14,-11.0,-3.0,38.0,-29.0,-18.0,5.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5907.0
SE,Sweden,2020-10-15,-10.0,-1.0,41.0,-28.0,-19.0,5.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5910.0
SE,Sweden,2020-10-16,-10.0,-4.0,39.0,-27.0,-19.0,5.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5918.0
SE,Sweden,2020-10-17,-8.0,-4.0,77.0,-18.0,0.0,1.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5918.0
SE,Sweden,2020-10-18,-12.0,-7.0,51.0,-28.0,-1.0,2.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5918.0
SE,Sweden,2020-10-19,-9.0,-3.0,25.0,-28.0,-18.0,5.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5918.0
SE,Sweden,2020-10-20,-11.0,-3.0,14.0,-30.0,-19.0,6.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5918.0
SE,Sweden,2020-10-21,-11.0,-2.0,17.0,-29.0,-17.0,6.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5929.0
SE,Sweden,2020-10-22,-10.0,0.0,9.0,-30.0,-18.0,6.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5930.0
SE,Sweden,2020-10-23,-4.0,0.0,29.0,-26.0,-19.0,5.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5933.0
SE,Sweden,2020-10-24,-5.0,0.0,36.0,-20.0,-1.0,2.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5933.0
SE,Sweden,2020-10-25,-6.0,-1.0,24.0,-28.0,-2.0,2.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5933.0
SE,Sweden,2020-10-26,0.0,0.0,29.0,-32.0,-31.0,7.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5933.0
SE,Sweden,2020-10-27,1.0,3.0,44.0,-31.0,-31.0,7.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5933.0
SE,Sweden,2020-10-28,-2.0,1.0,35.0,-34.0,-31.0,7.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5927.0
SE,Sweden,2020-10-29,-1.0,4.0,44.0,-34.0,-35.0,7.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5934.0
SE,Sweden,2020-10-30,-9.0,-2.0,39.0,-36.0,-40.0,9.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5938.0
SE,Sweden,2020-10-31,-21.0,-6.0,49.0,-23.0,-8.0,2.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5938.0
SE,Sweden,2020-11-01,-19.0,-10.0,14.0,-34.0,-7.0,2.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5938.0
SE,Sweden,2020-11-02,-19.0,-9.0,-3.0,-36.0,-22.0,8.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5938.0
SE,Sweden,2020-11-03,-16.0,-3.0,30.0,-33.0,-22.0,7.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5938.0
SE,Sweden,2020-11-04,-20.0,-6.0,19.0,-36.0,-21.0,8.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,5997.0
SE,Sweden,2020-11-05,-19.0,-3.0,12.0,-37.0,-22.0,9.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,6002.0
SE,Sweden,2020-11-06,-18.0,-5.0,35.0,-36.0,-23.0,8.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,6022.0
SE,Sweden,2020-11-07,-20.0,-3.0,34.0,-34.0,-5.0,5.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,6022.0
SE,Sweden,2020-11-08,-18.0,-4.0,56.0,-35.0,-5.0,3.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,6022.0
SE,Sweden,2020-11-09,-20.0,-9.0,14.0,-38.0,-24.0,9.0,55.56,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,,6022.0
SE,Sweden,2020-11-10,-20.0,-6.0,21.0,-37.0,-24.0,9.0,58.33,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,,6022.0
SE,Sweden,2020-11-11,-22.0,-6.0,14.0,-38.0,-24.0,10.0,58.33,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,,6082.0
SE,Sweden,2020-11-12,-23.0,-4.0,7.0,-40.0,-25.0,10.0,58.33,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,,6122.0
SE,Sweden,2020-11-13,-24.0,-7.0,4.0,-40.0,-26.0,11.0,58.33,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,,6164.0
SE,Sweden,2020-11-14,-26.0,-7.0,34.0,-36.0,-8.0,6.0,58.33,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,,6164.0
SE,Sweden,2020-11-15,-26.0,-12.0,29.0,-41.0,-10.0,5.0,58.33,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,,6164.0
SE,Sweden,2020-11-16,-24.0,-10.0,5.0,-40.0,-26.0,10.0,58.33,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,,6164.0
SE,Sweden,2020-11-17,-26.0,-9.0,12.0,-40.0,-26.0,10.0,58.33,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,,6164.0
SE,Sweden,2020-11-18,-25.0,-6.0,12.0,-40.0,-25.0,10.0,58.33,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,,6321.0
SE,Sweden,2020-11-19,-26.0,-6.0,-11.0,-43.0,-27.0,11.0,58.33,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,,6340.0
SE,Sweden,2020-11-20,-22.0,-5.0,13.0,-41.0,-27.0,11.0,58.33,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,,6406.0
SE,Sweden,2020-11-21,-32.0,-11.0,-27.0,-47.0,-12.0,8.0,58.33,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,,6406.0
SE,Sweden,2020-11-22,-24.0,-11.0,33.0,-43.0,-10.0,6.0,58.33,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,,6406.0
SE,Sweden,2020-11-23,-20.0,-9.0,10.0,-41.0,-27.0,10.0,58.33,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,,6406.0
SE,Sweden,2020-11-24,-22.0,-8.0,-1.0,-42.0,-27.0,11.0,64.81,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,6406.0
SE,Sweden,2020-11-25,-15.0,0.0,7.0,-41.0,-26.0,10.0,64.81,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,6555.0
SE,Sweden,2020-11-26,-14.0,1.0,7.0,-40.0,-26.0,10.0,64.81,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,6622.0
SE,Sweden,2020-11-27,-12.0,-4.0,4.0,-39.0,-27.0,10.0,64.81,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,6681.0
SE,Sweden,2020-11-28,-18.0,-2.0,8.0,-38.0,-7.0,6.0,64.81,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,6681.0
SE,Sweden,2020-11-29,-17.0,-5.0,6.0,-43.0,-9.0,6.0,64.81,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,6681.0
SE,Sweden,2020-11-30,-15.0,-5.0,-3.0,-41.0,-27.0,10.0,64.81,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,6681.0
SE,Sweden,2020-12-01,-17.0,-2.0,11.0,-39.0,-26.0,10.0,64.81,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,6681.0
SE,Sweden,2020-12-02,-19.0,-2.0,8.0,-41.0,-25.0,10.0,64.81,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,6972.0
SE,Sweden,2020-12-03,-21.0,-2.0,-6.0,-42.0,-26.0,11.0,64.81,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7007.0
SE,Sweden,2020-12-04,-23.0,-6.0,-13.0,-43.0,-27.0,11.0,64.81,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7067.0
SE,Sweden,2020-12-05,-23.0,-4.0,16.0,-38.0,-8.0,6.0,64.81,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7067.0
SE,Sweden,2020-12-06,-24.0,-9.0,14.0,-44.0,-11.0,6.0,64.81,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7067.0
SE,Sweden,2020-12-07,-19.0,-6.0,-1.0,-43.0,-29.0,10.0,66.67,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7067.0
SE,Sweden,2020-12-08,-21.0,-5.0,2.0,-44.0,-27.0,11.0,66.67,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7067.0
SE,Sweden,2020-12-09,-21.0,-4.0,1.0,-44.0,-27.0,11.0,66.67,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7296.0
SE,Sweden,2020-12-10,-21.0,-2.0,-2.0,-43.0,-28.0,11.0,66.67,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7354.0
SE,Sweden,2020-12-11,-24.0,-8.0,-12.0,-44.0,-29.0,12.0,66.67,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7514.0
SE,Sweden,2020-12-12,-26.0,-5.0,6.0,-38.0,-9.0,7.0,66.67,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7514.0
SE,Sweden,2020-12-13,-26.0,-9.0,13.0,-43.0,-11.0,6.0,66.67,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7514.0
SE,Sweden,2020-12-14,-20.0,-7.0,-4.0,-43.0,-30.0,11.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7514.0
SE,Sweden,2020-12-15,-20.0,-4.0,-2.0,-43.0,-30.0,11.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7514.0
SE,Sweden,2020-12-16,-19.0,-1.0,13.0,-42.0,-29.0,11.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7802.0
SE,Sweden,2020-12-17,-20.0,-2.0,-14.0,-44.0,-30.0,12.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7893.0
SE,Sweden,2020-12-18,-17.0,-3.0,-5.0,-42.0,-31.0,12.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7993.0
SE,Sweden,2020-12-19,-24.0,-2.0,17.0,-35.0,-9.0,6.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7993.0
SE,Sweden,2020-12-20,-23.0,-5.0,11.0,-43.0,-10.0,6.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7993.0
SE,Sweden,2020-12-21,-3.0,11.0,8.0,-45.0,-45.0,13.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7993.0
SE,Sweden,2020-12-22,-4.0,17.0,-3.0,-46.0,-48.0,13.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,7993.0
SE,Sweden,2020-12-23,-2.0,28.0,27.0,-46.0,-59.0,14.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,8279.0
SE,Sweden,2020-12-24,-72.0,-46.0,13.0,-66.0,-85.0,21.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,8279.0
SE,Sweden,2020-12-25,-71.0,-52.0,30.0,-70.0,-85.0,24.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,8279.0
SE,Sweden,2020-12-26,-45.0,-27.0,10.0,-48.0,-23.0,7.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,8279.0
SE,Sweden,2020-12-27,-33.0,-21.0,-21.0,-52.0,-16.0,7.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,8279.0
SE,Sweden,2020-12-28,-13.0,-1.0,3.0,-53.0,-63.0,18.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,8279.0
SE,Sweden,2020-12-29,-14.0,5.0,11.0,-53.0,-63.0,18.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,8279.0
SE,Sweden,2020-12-30,-13.0,20.0,11.0,-52.0,-63.0,18.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,8727.0
SE,Sweden,2020-12-31,-52.0,-12.0,53.0,-61.0,-82.0,22.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,8727.0
SE,Sweden,2021-01-01,-74.0,-58.0,11.0,-70.0,-85.0,26.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,8727.0
SE,Sweden,2021-01-02,-37.0,-17.0,16.0,-46.0,-15.0,7.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,8727.0
SE,Sweden,2021-01-03,-34.0,-18.0,32.0,-47.0,-11.0,6.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,8727.0
SE,Sweden,2021-01-04,-20.0,-3.0,8.0,-52.0,-52.0,16.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,8727.0
SE,Sweden,2021-01-05,-23.0,-2.0,17.0,-52.0,-54.0,16.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,8965.0
SE,Sweden,2021-01-06,-47.0,-23.0,22.0,-65.0,-79.0,25.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,8965.0
SE,Sweden,2021-01-07,-30.0,-10.0,-3.0,-52.0,-45.0,16.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,9262.0
SE,Sweden,2021-01-08,-35.0,-15.0,-10.0,-53.0,-44.0,16.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,9433.0
SE,Sweden,2021-01-09,-36.0,-14.0,25.0,-44.0,-11.0,7.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,9433.0
SE,Sweden,2021-01-10,-39.0,-20.0,7.0,-49.0,-11.0,7.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,9433.0
